RX Date/Time,Multiple Plot/Road Speed,Multiple Plot/Accelerator Pedal,Multiple Plot/Engine Load,Multiple Plot/Oil Pressure,Multiple Plot/Boost Pressure,Multiple Plot/Oil Temperature,Multiple Plot/Fuel Rate,Multiple Plot/Fuel Economy,Multiple Plot/Engine Speed,Multiple Plot/Trip Distance
2025/04/03 10:00:14::329,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::348,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::386,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::392,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::426,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::446,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::472,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::488,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:14::506,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:14::544,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:14::586,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:14::695,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:14::697,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:14::780,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:14::812,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:14::886,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:14::889,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:14::906,0,0,4,296.7,0,37.63888888888889,1.182816,0,598,4013.12
2025/04/03 10:00:14::986,0,0,4,296.7,0,37.63888888888889,1.182816,0,598,4013.12
2025/04/03 10:00:15::087,0,0,4,296.7,0,37.63888888888889,1.182816,0,598,4013.12
2025/04/03 10:00:15::106,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::128,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::147,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::186,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::207,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::290,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::291,0,0,3.5,296.7,0,37.63888888888889,1.182816,0,599.25,4013.12
2025/04/03 10:00:15::308,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::337,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::387,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::493,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::496,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::543,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::588,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::601,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::679,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::716,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:15::793,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:15::887,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:15::912,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:15::992,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:16::071,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:16::087,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:16::108,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:16::146,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:16::191,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:16::279,0,0,4,296.7,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:16::295,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::332,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::356,0,0,4,296.7,0,37.5,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::375,0,0,4,296.7,0,37.5,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::394,0,0,4,296.7,0,37.5,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::477,0,0,4,296.7,0,37.5,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::492,0,0,4,296.7,0,37.5,1.2419568,0,600.25,4013.12
2025/04/03 10:00:16::517,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:16::535,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:16::586,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:16::685,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:16::706,0,0,3.5,296.7,0,37.5,1.182816,0,600.75,4013.12
2025/04/03 10:00:16::785,0,0,3.5,296.7,0,37.5,1.182816,0,600.75,4013.12
2025/04/03 10:00:16::805,0,0,3.5,296.7,0,37.5,1.182816,0,600.75,4013.12
2025/04/03 10:00:16::885,0,0,3.5,296.7,0,37.5,1.182816,0,600.75,4013.12
2025/04/03 10:00:16::887,0,0,3.5,296.7,0,37.5,1.182816,0,600.75,4013.12
2025/04/03 10:00:16::905,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:16::986,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:17::085,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:17::106,0,0,4.5,296.7,0,37.5,1.2419568,0,600,4013.12
2025/04/03 10:00:17::126,0,0,4.5,296.7,0,37.5,1.2419568,0,600,4013.12
2025/04/03 10:00:17::146,0,0,4.5,296.7,0,37.5,1.2419568,0,600,4013.12
2025/04/03 10:00:17::186,0,0,4.5,296.7,0,37.5,1.2419568,0,600,4013.12
2025/04/03 10:00:17::205,0,0,4.5,296.7,0,37.5,1.2419568,0,600,4013.12
2025/04/03 10:00:17::287,0,0,4.5,296.7,0,37.5,1.2419568,0,600,4013.12
2025/04/03 10:00:17::306,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::346,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::366,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::387,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::485,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::505,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::526,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::585,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::590,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::687,0,0,3.5,296.7,0,37.5,1.2419568,0,599.5,4013.12
2025/04/03 10:00:17::705,0,0,3.5,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:17::789,0,0,3.5,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:17::878,0,0,3.5,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:17::912,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:17::974,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:17::994,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:18::091,0,0,4,296.7,0,37.5,1.182816,0,601,4013.12
2025/04/03 10:00:18::117,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:18::134,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:18::186,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:18::288,0,0,4,296.7,0,37.5,1.182816,0,600.25,4013.12
2025/04/03 10:00:18::304,0,0,4.5,296.7,0,37.5,1.1236752,0,599.75,4013.12
2025/04/03 10:00:18::326,0,0,4.5,296.7,0,37.5,1.1236752,0,599.75,4013.12
2025/04/03 10:00:18::346,0,0,4.5,296.7,0,37.5,1.1236752,0,599.75,4013.12
2025/04/03 10:00:18::384,0,0,4.5,296.7,0,37.5,1.1236752,0,599.75,4013.12
2025/04/03 10:00:18::407,0,0,4.5,296.7,0,37.5,1.1236752,0,599.75,4013.12
2025/04/03 10:00:18::486,0,0,4.5,296.7,0,37.5,1.1236752,0,599.75,4013.12
2025/04/03 10:00:18::505,0,0,4.5,296.7,0,37.5,1.1236752,0,598.75,4013.12
2025/04/03 10:00:18::534,0,0,4.5,296.7,0,37.5,1.1236752,0,598.75,4013.12
2025/04/03 10:00:18::584,0,0,4.5,296.7,0,37.5,1.1236752,0,598.75,4013.12
2025/04/03 10:00:18::688,0,0,4.5,296.7,0,37.5,1.1236752,0,598.75,4013.12
2025/04/03 10:00:18::694,0,0,4,296.7,0,37.5,1.1236752,0,598.5,4013.12
2025/04/03 10:00:18::791,0,0,4,296.7,0,37.5,1.1236752,0,598.5,4013.12
2025/04/03 10:00:18::792,0,0,4,296.7,0,37.5,1.1236752,0,598.5,4013.12
2025/04/03 10:00:18::886,0,0,4,296.7,0,37.5,1.1236752,0,598.5,4013.12
2025/04/03 10:00:18::905,0,0,4,296.7,0,37.5,1.2419568,0,598.75,4013.12
2025/04/03 10:00:18::986,0,0,4,296.7,0,37.5,1.2419568,0,598.75,4013.12
2025/04/03 10:00:19::085,0,0,4,296.7,0,37.5,1.2419568,0,598.75,4013.12
2025/04/03 10:00:19::105,0,0,4,296.7,0,37.5,1.2419568,0,598.5,4013.12
2025/04/03 10:00:19::126,0,0,4,296.7,0,37.5,1.2419568,0,598.5,4013.12
2025/04/03 10:00:19::145,0,0,4,293.25,0,37.5,1.2419568,0,598.5,4013.12
2025/04/03 10:00:19::185,0,0,4,293.25,0,37.5,1.2419568,0,598.5,4013.12
2025/04/03 10:00:19::190,0,0,4,293.25,0,37.5,1.2419568,0,598.5,4013.12
2025/04/03 10:00:19::286,0,0,4,293.25,0,37.5,1.2419568,0,598.5,4013.12
2025/04/03 10:00:19::305,0,0,4,293.25,0,37.5,1.2419568,0,599.25,4013.12
2025/04/03 10:00:19::345,0,0,4,293.25,0,37.5,1.2419568,0,599.25,4013.12
2025/04/03 10:00:19::350,0,0,4,293.25,0,37.361111111111114,1.2419568,0,599.25,4013.12
2025/04/03 10:00:19::385,0,0,4,293.25,0,37.361111111111114,1.2419568,0,599.25,4013.12
2025/04/03 10:00:19::478,0,0,4,293.25,0,37.361111111111114,1.2419568,0,599.25,4013.12
2025/04/03 10:00:19::506,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,600.25,4013.12
2025/04/03 10:00:19::527,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,600.25,4013.12
2025/04/03 10:00:19::584,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,600.25,4013.12
2025/04/03 10:00:19::605,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,600.25,4013.12
2025/04/03 10:00:19::686,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,600.25,4013.12
2025/04/03 10:00:19::704,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,601.5,4013.12
2025/04/03 10:00:19::785,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,601.5,4013.12
2025/04/03 10:00:19::885,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,601.5,4013.12
2025/04/03 10:00:19::904,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602,4013.12
2025/04/03 10:00:19::984,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602,4013.12
2025/04/03 10:00:20::006,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602,4013.12
2025/04/03 10:00:20::085,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602,4013.12
2025/04/03 10:00:20::104,0,0,4.5,293.25,0,37.361111111111114,1.182816,0,601.5,4013.12
2025/04/03 10:00:20::133,0,0,4.5,296.7,0,37.361111111111114,1.182816,0,601.5,4013.12
2025/04/03 10:00:20::183,0,0,4.5,296.7,0,37.361111111111114,1.182816,0,601.5,4013.12
2025/04/03 10:00:20::288,0,0,4.5,296.7,0,37.361111111111114,1.182816,0,601.5,4013.12
2025/04/03 10:00:20::293,0,0,4,296.7,0,37.361111111111114,1.182816,0,600,4013.12
2025/04/03 10:00:20::328,0,0,4,296.7,0,37.361111111111114,1.182816,0,600,4013.12
2025/04/03 10:00:20::347,0,0,4,296.7,0,37.63888888888889,1.182816,0,600,4013.12
2025/04/03 10:00:20::373,0,0,4,296.7,0,37.63888888888889,1.182816,0,600,4013.12
2025/04/03 10:00:20::389,0,0,4,296.7,0,37.63888888888889,1.182816,0,600,4013.12
2025/04/03 10:00:20::487,0,0,4,296.7,0,37.63888888888889,1.182816,0,600,4013.12
2025/04/03 10:00:20::515,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.75,4013.12
2025/04/03 10:00:20::550,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.75,4013.12
2025/04/03 10:00:20::599,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.75,4013.12
2025/04/03 10:00:20::677,0,0,4.5,296.7,0,37.63888888888889,1.182816,0,598.75,4013.12
2025/04/03 10:00:20::698,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598,4013.12
2025/04/03 10:00:20::785,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598,4013.12
2025/04/03 10:00:20::789,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598,4013.12
2025/04/03 10:00:20::886,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598,4013.12
2025/04/03 10:00:20::905,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:20::989,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::077,0,0,4,296.7,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::112,0,0,3.5,296.7,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::129,0,0,3.5,296.7,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::148,0,0,3.5,293.25,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::189,0,0,3.5,293.25,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::189,0,0,3.5,293.25,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::287,0,0,3.5,293.25,0,37.63888888888889,1.1236752,0,598.75,4013.12
2025/04/03 10:00:21::308,0,0,4,293.25,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:21::333,0,0,4,293.25,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:21::358,0,0,4,293.25,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:21::403,0,0,4,293.25,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:21::485,0,0,4,293.25,0,37.63888888888889,1.182816,0,599,4013.12
2025/04/03 10:00:21::505,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::527,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::585,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::603,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::686,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::707,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::785,0,0,4,293.25,0,37.63888888888889,1.182816,0,599.5,4013.12
2025/04/03 10:00:21::906,0,0,4,293.25,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:22::002,0,0,4,293.25,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:22::004,0,0,4,293.25,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:22::085,0,0,4,293.25,0,37.63888888888889,1.2419568,0,599.5,4013.12
2025/04/03 10:00:22::104,0,0,4,293.25,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:22::133,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:22::187,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:22::277,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600,4013.12
2025/04/03 10:00:22::309,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.5,4013.12
2025/04/03 10:00:22::324,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.5,4013.12
2025/04/03 10:00:22::349,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.5,4013.12
2025/04/03 10:00:22::385,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.5,4013.12
2025/04/03 10:00:22::389,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.5,4013.12
2025/04/03 10:00:22::486,0,0,4,296.7,0,37.63888888888889,1.2419568,0,600.5,4013.12
2025/04/03 10:00:22::504,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601,4013.12
2025/04/03 10:00:22::544,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601,4013.12
2025/04/03 10:00:22::584,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601,4013.12
2025/04/03 10:00:22::605,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601,4013.12
2025/04/03 10:00:22::676,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601,4013.12
2025/04/03 10:00:22::705,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601.25,4013.12
2025/04/03 10:00:22::785,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601.25,4013.12
2025/04/03 10:00:22::810,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601.25,4013.12
2025/04/03 10:00:22::890,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,601.25,4013.12
2025/04/03 10:00:22::915,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,602,4013.12
2025/04/03 10:00:22::996,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,602,4013.12
2025/04/03 10:00:22::996,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,602,4013.12
2025/04/03 10:00:23::090,0,0,3.5,296.7,0,37.63888888888889,1.2419568,0,602,4013.12
2025/04/03 10:00:23::093,0,0,4,296.7,0,37.63888888888889,1.1236752,0,602,4013.12
2025/04/03 10:00:23::131,0,0,4,296.7,0,37.63888888888889,1.1236752,0,602,4013.12
2025/04/03 10:00:23::144,0,0,4,293.25,0,37.63888888888889,1.1236752,0,602,4013.12
2025/04/03 10:00:23::185,0,0,4,293.25,0,37.63888888888889,1.1236752,0,602,4013.12
2025/04/03 10:00:23::187,0,0,4,293.25,0,37.63888888888889,1.1236752,0,602,4013.12
2025/04/03 10:00:23::287,0,0,4,293.25,0,37.63888888888889,1.1236752,0,602,4013.12
2025/04/03 10:00:23::304,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,599.5,4013.12
2025/04/03 10:00:23::332,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,599.5,4013.12
2025/04/03 10:00:23::364,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,599.5,4013.12
2025/04/03 10:00:23::383,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,599.5,4013.12
2025/04/03 10:00:23::407,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,599.5,4013.12
2025/04/03 10:00:23::485,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,599.5,4013.12
2025/04/03 10:00:23::491,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,597.75,4013.12
2025/04/03 10:00:23::525,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,597.75,4013.12
2025/04/03 10:00:23::584,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,597.75,4013.12
2025/04/03 10:00:23::588,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,597.75,4013.12
2025/04/03 10:00:23::685,0,0,4.5,293.25,0,37.63888888888889,1.1236752,0,597.75,4013.12
2025/04/03 10:00:23::705,0,0,4,293.25,0,37.63888888888889,1.182816,0,596,4013.12
2025/04/03 10:00:23::784,0,0,4,293.25,0,37.63888888888889,1.182816,0,596,4013.12
2025/04/03 10:00:23::803,0,0,4,293.25,0,37.63888888888889,1.182816,0,596,4013.12
2025/04/03 10:00:23::883,0,0,4,293.25,0,37.63888888888889,1.182816,0,596,4013.12
2025/04/03 10:00:23::904,0,0,4,293.25,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:23::984,0,0,4,293.25,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:23::987,0,0,4,293.25,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:24::086,0,0,4,293.25,0,37.63888888888889,1.182816,0,598.25,4013.12
2025/04/03 10:00:24::104,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::144,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::147,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::184,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::204,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::227,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::244,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::276,0,0,3.5,293.25,0,37.63888888888889,1.182816,0,600.75,4013.12
2025/04/03 10:00:24::307,0,0,3.5,293.25,0,37.63888888888889,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::326,0,0,3.5,293.25,0,37.63888888888889,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::344,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::385,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::387,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::428,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::435,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::487,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.75,4013.12
2025/04/03 10:00:24::509,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.5,4013.12
2025/04/03 10:00:24::531,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.5,4013.12
2025/04/03 10:00:24::585,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.5,4013.12
2025/04/03 10:00:24::613,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.5,4013.12
2025/04/03 10:00:24::676,0,0,3.5,293.25,0,37.361111111111114,1.2419568,0,602.5,4013.12
2025/04/03 10:00:24::694,0,0,4,293.25,0,37.361111111111114,1.2419568,0,600.75,4013.12
2025/04/03 10:00:24::792,0,0,4,293.25,0,37.361111111111114,1.2419568,0,600.75,4013.12
2025/04/03 10:00:24::891,0,0,4,293.25,0,37.361111111111114,1.2419568,0,600.75,4013.12
2025/04/03 10:00:24::905,0,0,4,293.25,0,37.361111111111114,1.1236752,0,600,4013.12
2025/04/03 10:00:24::984,0,0,4,293.25,0,37.361111111111114,1.1236752,0,600,4013.12
2025/04/03 10:00:25::009,0,0,4,293.25,0,37.361111111111114,1.1236752,0,600,4013.12
2025/04/03 10:00:25::089,0,0,4,293.25,0,37.361111111111114,1.1236752,0,600,4013.12
2025/04/03 10:00:25::091,0,0,4.5,293.25,0,37.361111111111114,1.1236752,0,599.5,4013.12
2025/04/03 10:00:25::130,0,0,4.5,293.25,0,37.361111111111114,1.1236752,0,599.5,4013.12
2025/04/03 10:00:25::146,0,0,4.5,293.25,0,37.361111111111114,1.1236752,0,599.5,4013.12
2025/04/03 10:00:25::171,0,0,4.5,293.25,0,37.361111111111114,1.1236752,0,599.5,4013.12
2025/04/03 10:00:25::189,0,0,4.5,293.25,0,37.361111111111114,1.1236752,0,599.5,4013.12
2025/04/03 10:00:25::293,0,0,4.5,293.25,0,37.361111111111114,1.1236752,0,599.5,4013.12
2025/04/03 10:00:25::301,0,0,3.5,293.25,0,37.361111111111114,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::334,0,0,3.5,293.25,0,37.361111111111114,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::350,0,0,3.5,293.25,0,37.77777777777778,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::380,0,0,3.5,293.25,0,37.77777777777778,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::395,0,0,3.5,293.25,0,37.77777777777778,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::475,0,0,3.5,293.25,0,37.77777777777778,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::501,0,0,3.5,293.25,0,37.77777777777778,1.1236752,0,597.75,4013.12
2025/04/03 10:00:25::507,0,0,4,293.25,0,37.77777777777778,1.1236752,0,598.75,4013.12
2025/04/03 10:00:25::538,0,0,4,293.25,0,37.77777777777778,1.1236752,0,598.75,4013.12
2025/04/03 10:00:25::539,0,0,4,293.25,0,37.77777777777778,1.1236752,0,598.75,4013.12
2025/04/03 10:00:25::582,0,0,4,293.25,0,37.77777777777778,1.1236752,0,598.75,4013.12
2025/04/03 10:00:25::588,0,0,4,293.25,0,37.77777777777778,1.1236752,0,598.75,4013.12
